Molar_Fraction,Estimated_Activities,Estimated_Max_eUs
[0.6  0.   0.05 0.   0.35],2.6715969666838645e-06,0.0793103448275862
[0.6 0.  0.  0.  0.4],2.434520050883293e-06,0.0793103448275862
[0.55 0.   0.45 0.   0.  ],2.512286338435688e-18,-0.05344827586206896
[0.55 0.   0.4  0.   0.05],1.5438292175531387e-06,0.01896551724137932
[0.55 0.   0.35 0.   0.1 ],2.4194004014134407e-06,0.05517241379310345
[0.55 0.   0.3  0.   0.15],3.210671246051788e-06,0.031034482758620696
[0.55 0.   0.25 0.   0.2 ],2.9974745586514475e-06,0.05517241379310345
[0.55 0.   0.2  0.   0.25],2.7420198544859885e-06,0.05517241379310345
[0.55 0.   0.15 0.   0.3 ],2.8116386383771898e-06,0.05517241379310345
[0.55 0.   0.1  0.   0.35],2.0500645041465757e-06,0.05517241379310345
[0.55 0.   0.05 0.   0.4 ],1.9117066636681557e-06,0.0793103448275862
[0.55 0.   0.   0.   0.45],1.4968601986765863e-06,0.0793103448275862
[0.5 0.  0.5 0.  0. ],2.298854195111749e-18,-0.05344827586206896
[0.5  0.   0.45 0.   0.05],1.5858087688684463e-06,0.031034482758620696
[0.5 0.  0.4 0.  0.1],2.485639601945877e-06,0.031034482758620696
[0.5  0.   0.35 0.   0.15],3.3697422593832017e-06,0.031034482758620696
[0.5 0.  0.3 0.  0.2],3.3676885068416594e-06,0.031034482758620696
[0.5  0.   0.25 0.   0.25],2.811044827103615e-06,0.05517241379310345
[0.5 0.  0.2 0.  0.3],2.5238968431949618e-06,0.05517241379310345
[0.5  0.   0.15 0.   0.35],1.7594598233699799e-06,0.05517241379310345
[0.5 0.  0.1 0.  0.4],1.3614562340080738e-06,0.0793103448275862
[0.5  0.   0.05 0.   0.45],1.1900451965630055e-06,0.0793103448275862
[0.5 0.  0.  0.  0.5],9.774728678166866e-07,0.0793103448275862
[0.45 0.   0.55 0.   0.  ],2.02085103615272e-18,-0.05344827586206896
[0.45 0.   0.5  0.   0.05],1.4624430797994137e-06,0.01896551724137932
[0.45 0.   0.45 0.   0.1 ],2.349969930946827e-06,0.031034482758620696
[0.45 0.   0.4  0.   0.15],3.0001506209373475e-06,0.031034482758620696
[0.45 0.   0.35 0.   0.2 ],3.573140501976013e-06,0.031034482758620696
[0.45 0.   0.3  0.   0.25],3.1693879514932634e-06,0.031034482758620696
[0.45 0.   0.25 0.   0.3 ],2.4597065523266794e-06,0.04310344827586207
[0.45 0.   0.2  0.   0.35],2.031407132744789e-06,0.05517241379310345
[0.45 0.   0.15 0.   0.4 ],1.2617483735084533e-06,0.05517241379310345
[0.45 0.   0.1  0.   0.45],9.386311285197735e-07,0.0793103448275862
[0.45 0.   0.05 0.   0.5 ],7.580494508147239e-07,0.0793103448275862
[0.45 0.   0.   0.   0.55],4.5688841491937636e-07,0.0793103448275862
[0.4 0.  0.6 0.  0. ],1.6926974280790166e-18,-0.05344827586206896
[0.4  0.   0.55 0.   0.05],1.357291266322136e-06,0.031034482758620696
[0.4 0.  0.5 0.  0.1],2.3634728044271468e-06,0.031034482758620696
[0.4  0.   0.45 0.   0.15],3.4943219274282456e-06,0.031034482758620696
[0.4 0.  0.4 0.  0.2],3.845804184675217e-06,0.031034482758620696
[0.4  0.   0.35 0.   0.25],2.656484581530094e-06,0.031034482758620696
[0.4 0.  0.3 0.  0.3],2.24536694586277e-06,0.05517241379310345
[0.4  0.   0.25 0.   0.35],1.4950658194720744e-06,0.04310344827586207
[0.4 0.  0.2 0.  0.4],1.2243777513504029e-06,0.05517241379310345
[0.4  0.   0.15 0.   0.45],8.666657842695713e-07,0.05517241379310345
[0.4 0.  0.1 0.  0.5],4.957486875355244e-07,0.0793103448275862
[0.4  0.   0.05 0.   0.55],3.404992166906595e-07,0.0793103448275862
[0.4 0.  0.  0.  0.6],1.8653918523341418e-07,0.0793103448275862
[0.35 0.   0.65 0.   0.  ],1.3320048799299495e-18,-0.05344827586206896
[0.35 0.   0.6  0.   0.05],1.4228835701942444e-06,0.01896551724137932
[0.35 0.   0.55 0.   0.1 ],2.0441994071006774e-06,0.031034482758620696
[0.35 0.   0.5  0.   0.15],3.2320603728294373e-06,0.031034482758620696
[0.35 0.   0.45 0.   0.2 ],3.423401340842247e-06,0.031034482758620696
[0.35 0.   0.4  0.   0.25],3.0431022867560385e-06,0.031034482758620696
[0.35 0.   0.35 0.   0.3 ],2.083463594317436e-06,0.031034482758620696
[0.35 0.   0.3  0.   0.35],1.6352735459804534e-06,0.04310344827586207
[0.35 0.   0.25 0.   0.4 ],1.2855703011155128e-06,0.04310344827586207
[0.35 0.   0.2  0.   0.45],9.462051093578339e-07,0.05517241379310345
[0.35 0.   0.15 0.   0.5 ],5.513113923370838e-07,0.06724137931034482
[0.35 0.   0.1  0.   0.55],2.651789225637913e-07,0.05517241379310345
[0.35 0.   0.05 0.   0.6 ],1.5558861196041108e-07,0.05517241379310345
[0.35 0.   0.   0.   0.65],8.123013540171087e-08,0.09137931034482757
[0.3 0.  0.7 0.  0. ],1.0281939823207977e-18,-0.05344827586206896
[0.3  0.   0.65 0.   0.05],1.47923044860363e-06,0.01896551724137932
[0.3 0.  0.6 0.  0.1],3.3006511628627777e-06,-0.07758620689655171
[0.3  0.   0.55 0.   0.15],3.4098751842975618e-06,0.01896551724137932
[0.3 0.  0.5 0.  0.2],2.8177132830023765e-06,0.031034482758620696
[0.3  0.   0.45 0.   0.25],2.654600143432617e-06,0.031034482758620696
[0.3 0.  0.4 0.  0.3],3.975574672222137e-06,-0.041379310344827586
[0.3  0.   0.35 0.   0.35],1.761349104344845e-06,0.04310344827586207
[0.3 0.  0.3 0.  0.4],1.3609662652015685e-06,0.04310344827586207
[0.3  0.   0.25 0.   0.45],8.17368645220995e-07,0.05517241379310345
[0.3 0.  0.2 0.  0.5],1.383845414966345e-06,-0.06551724137931034
[0.3  0.   0.15 0.   0.55],2.5139872450381516e-07,0.06724137931034482
[0.3 0.  0.1 0.  0.6],1.3505516108125448e-07,0.0793103448275862
[0.3  0.   0.05 0.   0.65],7.985389675013721e-08,0.09137931034482757
[0.3 0.  0.  0.  0.7],3.185482928529382e-08,0.0793103448275862
[0.25 0.   0.75 0.   0.  ],7.008960469304104e-19,-0.11379310344827585
[0.25 0.   0.7  0.   0.05],1.2964583933353424e-06,0.01896551724137932
[0.25 0.   0.65 0.   0.1 ],2.325093746185303e-06,0.031034482758620696
[0.25 0.   0.6  0.   0.15],2.468518167734146e-06,0.04310344827586207
[0.25 0.   0.55 0.   0.2 ],2.6529233902692794e-06,0.031034482758620696
[0.25 0.   0.5  0.   0.25],3.192047029733658e-06,0.031034482758620696
[0.25 0.   0.45 0.   0.3 ],2.298394590616226e-06,0.04310344827586207
[0.25 0.   0.4  0.   0.35],1.6667783260345458e-06,0.031034482758620696
[0.25 0.   0.35 0.   0.4 ],1.4332939870655536e-06,0.04310344827586207
[0.25 0.   0.3  0.   0.45],8.400074206292629e-07,0.031034482758620696
[0.25 0.   0.25 0.   0.5 ],5.063890479505062e-07,0.05517241379310345
[0.25 0.   0.2  0.   0.55],2.4101277813315393e-07,0.06724137931034482
[0.25 0.   0.15 0.   0.6 ],1.3462144415825606e-07,0.06724137931034482
[0.25 0.   0.1  0.   0.65],5.785612156614661e-08,0.0793103448275862
[0.25 0.   0.05 0.   0.7 ],3.096162108704448e-08,0.09137931034482757
[0.25 0.   0.   0.   0.75],9.047826461028307e-09,0.05517241379310345
