Molar_Fraction,Estimated_Activities,Estimated_Max_eUs
[0.4 0.  0.  0.  0.6],1.3297554105520248e-07,0.07499999999999998
[0.35 0.65 0.   0.   0.  ],3.587477943834891e-18,-0.075
[0.35 0.6  0.   0.   0.05],1.5089432708919048e-06,0.04999999999999999
[0.35 0.55 0.   0.   0.1 ],2.4556692689657213e-06,0.04999999999999999
[0.35 0.5  0.   0.   0.15],3.1667131930589675e-06,0.04999999999999999
[0.35 0.45 0.   0.   0.2 ],3.1628884375095366e-06,0.04999999999999999
[0.35 0.4  0.   0.   0.25],2.439806237816811e-06,0.04999999999999999
[0.35 0.35 0.   0.   0.3 ],2.0356446504592897e-06,0.07499999999999998
[0.35 0.3  0.   0.   0.35],1.4377890154719353e-06,0.07499999999999998
[0.35 0.25 0.   0.   0.4 ],1.0249566286802292e-06,0.07499999999999998
[0.35 0.2  0.   0.   0.45],7.301050238311291e-07,0.07499999999999998
[0.35 0.15 0.   0.   0.5 ],4.3384348973631857e-07,0.07499999999999998
[0.35 0.1  0.   0.   0.55],2.010646276175976e-07,0.07499999999999998
[0.35 0.05 0.   0.   0.6 ],1.5445301542058586e-07,0.07499999999999998
[0.35 0.   0.   0.   0.65],5.005599232390523e-08,0.09999999999999998
[0.3 0.7 0.  0.  0. ],3.715661472621957e-18,-0.075
[0.3  0.65 0.   0.   0.05],1.2664631009101867e-06,0.04999999999999999
[0.3 0.6 0.  0.  0.1],2.0838091149926185e-06,0.04999999999999999
[0.3  0.55 0.   0.   0.15],2.6456523686647417e-06,0.04999999999999999
[0.3 0.5 0.  0.  0.2],2.6607004925608636e-06,0.04999999999999999
[0.3  0.45 0.   0.   0.25],2.6829525828361512e-06,0.04999999999999999
[0.3 0.4 0.  0.  0.3],2.0541004836559297e-06,0.04999999999999999
[0.3  0.35 0.   0.   0.35],1.6610480844974519e-06,0.04999999999999999
[0.3 0.3 0.  0.  0.4],1.0587038472294807e-06,0.07499999999999998
[0.3  0.25 0.   0.   0.45],6.412509828805924e-07,0.07499999999999998
[0.3 0.2 0.  0.  0.5],4.134077578783035e-07,0.07499999999999998
[0.3  0.15 0.   0.   0.55],2.3160926066339015e-07,0.07499999999999998
[0.3 0.1 0.  0.  0.6],1.0502827353775502e-07,0.09999999999999998
[0.3  0.05 0.   0.   0.65],4.561006207950413e-08,0.07499999999999998
[0.3 0.  0.  0.  0.7],2.8856057906523346e-08,0.09999999999999998
[0.25 0.75 0.   0.   0.  ],3.75771462557406e-18,-0.075
[0.25 0.7  0.   0.   0.05],1.1604489758610726e-06,0.04999999999999999
[0.25 0.65 0.   0.   0.1 ],2.15069018304348e-06,0.04999999999999999
[0.25 0.6  0.   0.   0.15],2.4710623547434806e-06,0.04999999999999999
[0.25 0.55 0.   0.   0.2 ],2.4238768965005874e-06,0.04999999999999999
[0.25 0.5  0.   0.   0.25],2.382498234510422e-06,0.04999999999999999
[0.25 0.45 0.   0.   0.3 ],2.082517184317112e-06,0.07499999999999998
[0.25 0.4  0.   0.   0.35],1.710696890950203e-06,0.024999999999999994
[0.25 0.35 0.   0.   0.4 ],1.0521559976041316e-06,0.04999999999999999
[0.25 0.3  0.   0.   0.45],7.535348646342754e-07,0.07499999999999998
[0.25 0.25 0.   0.   0.5 ],4.69527579843998e-07,0.07499999999999998
[0.25 0.2  0.   0.   0.55],2.657610923051834e-07,0.09999999999999998
[0.25 0.15 0.   0.   0.6 ],1.5278232749551535e-07,0.09999999999999998
[0.25 0.1  0.   0.   0.65],5.477265804074705e-08,0.09999999999999998
[0.25 0.05 0.   0.   0.7 ],2.254848077427596e-08,0.09999999999999998
[0.25 0.   0.   0.   0.75],4.72262290713843e-09,0.09999999999999998
[0.2 0.8 0.  0.  0. ],3.825878077345045e-18,-0.075
[0.2  0.75 0.   0.   0.05],9.69063863158226e-07,0.04999999999999999
[0.2 0.7 0.  0.  0.1],1.9158121198415755e-06,0.04999999999999999
[0.2  0.65 0.   0.   0.15],2.3822836577892305e-06,0.04999999999999999
[0.2 0.6 0.  0.  0.2],2.7857974171638487e-06,0.04999999999999999
[0.2  0.55 0.   0.   0.25],2.5571290403604506e-06,0.04999999999999999
[0.2 0.5 0.  0.  0.3],2.2188182920217515e-06,0.07499999999999998
[0.2  0.45 0.   0.   0.35],1.5572601929306983e-06,0.07499999999999998
[0.2 0.4 0.  0.  0.4],1.4111641794443132e-06,0.07499999999999998
[0.2  0.35 0.   0.   0.45],9.232480078935624e-07,0.09999999999999998
[0.2 0.3 0.  0.  0.5],6.257293745875359e-07,0.09999999999999998
[0.2  0.25 0.   0.   0.55],3.977700602263212e-07,0.09999999999999998
[0.2 0.2 0.  0.  0.6],2.259487984701991e-07,0.09999999999999998
[0.2  0.15 0.   0.   0.65],1.2296673376113177e-07,0.09999999999999998
[0.2 0.1 0.  0.  0.7],4.4036426697857675e-08,0.09999999999999998
[0.2  0.05 0.   0.   0.75],1.255657261935994e-08,0.09999999999999998
[0.2 0.  0.  0.  0.8],2.5840021407930182e-09,0.09999999999999998
[0.15 0.85 0.   0.   0.  ],3.4440139406793567e-18,-0.075
[0.15 0.8  0.   0.   0.05],7.049980107694865e-07,0.04999999999999999
[0.15 0.75 0.   0.   0.1 ],1.6248920932412148e-06,0.04999999999999999
[0.15 0.7  0.   0.   0.15],2.4045903235673905e-06,0.024999999999999994
[0.15 0.65 0.   0.   0.2 ],2.284681051969528e-06,0.07499999999999998
[0.15 0.6  0.   0.   0.25],2.3467209190130232e-06,0.07499999999999998
[0.15 0.55 0.   0.   0.3 ],2.76352409273386e-06,0.024999999999999994
[0.15 0.5  0.   0.   0.35],2.1473929286003115e-06,0.024999999999999994
[0.15 0.45 0.   0.   0.4 ],1.4793293550610542e-06,0.07499999999999998
[0.15 0.4  0.   0.   0.45],1.1387845501303673e-06,0.09999999999999998
[0.15 0.35 0.   0.   0.5 ],8.725689724087715e-07,0.09999999999999998
[0.15 0.3  0.   0.   0.55],5.553354509174823e-07,0.09999999999999998
[0.15 0.25 0.   0.   0.6 ],3.223720472306013e-07,0.09999999999999998
[0.15 0.2  0.   0.   0.65],2.1939154248684644e-07,0.09999999999999998
[0.15 0.15 0.   0.   0.7 ],8.869220037013292e-08,0.09999999999999998
[0.15 0.1  0.   0.   0.75],3.096535219810903e-08,0.09999999999999998
[0.15 0.05 0.   0.   0.8 ],4.732386150863022e-09,0.09999999999999998
[0.15 0.   0.   0.   0.85],1.6763004850872675e-10,0.2
[0.1 0.9 0.  0.  0. ],3.016591967539006e-18,-0.075
[0.1  0.85 0.   0.   0.05],6.032573524862528e-07,0.04999999999999999
[0.1 0.8 0.  0.  0.1],1.2509292922914028e-06,0.0
[0.1  0.75 0.   0.   0.15],1.9079150632023812e-06,0.04999999999999999
[0.1 0.7 0.  0.  0.2],2.541511319577694e-06,0.024999999999999994
[0.1  0.65 0.   0.   0.25],2.257062494754791e-06,0.024999999999999994
[0.1 0.6 0.  0.  0.3],2.41305660456419e-06,0.024999999999999994
[0.1  0.55 0.   0.   0.35],2.1125618368387222e-06,0.09999999999999998
[0.1 0.5 0.  0.  0.4],1.7756650224328041e-06,0.09999999999999998
[0.1  0.45 0.   0.   0.45],1.3807827606797218e-06,0.09999999999999998
[0.1 0.4 0.  0.  0.5],1.1014457792043686e-06,0.09999999999999998
[0.1  0.35 0.   0.   0.55],8.169540204107762e-07,0.09999999999999998
[0.1 0.3 0.  0.  0.6],5.151927471160888e-07,0.09999999999999998
[0.1  0.25 0.   0.   0.65],3.4895702265203e-07,0.09999999999999998
[0.1 0.2 0.  0.  0.7],1.7741117626428603e-07,0.09999999999999998
[0.1  0.15 0.   0.   0.75],7.240045815706253e-08,0.09999999999999998
[0.1 0.1 0.  0.  0.8],4.8025150317698715e-08,0.09999999999999998
[0.1  0.05 0.   0.   0.85],6.4575528085697445e-09,0.09999999999999998
[0.1 0.  0.  0.  0.9],2.042427695414517e-10,0.2
[0.05 0.95 0.   0.   0.  ],2.208062766374634e-18,-0.075
[0.05 0.9  0.   0.   0.05],3.834121860563755e-07,0.04999999999999999
[0.05 0.85 0.   0.   0.1 ],9.564555250108242e-07,0.024999999999999994
[0.05 0.8  0.   0.   0.15],1.4270062558352947e-06,0.07499999999999998
[0.05 0.75 0.   0.   0.2 ],1.7707629129290581e-06,0.07499999999999998
[0.05 0.7  0.   0.   0.25],2.0839951932430266e-06,0.024999999999999994
[0.05 0.65 0.   0.   0.3 ],2.3053621873259545e-06,0.09999999999999998
[0.05 0.6  0.   0.   0.35],2.347775921225548e-06,0.09999999999999998
[0.05 0.55 0.   0.   0.4 ],2.233828976750374e-06,0.09999999999999998
[0.05 0.5  0.   0.   0.45],1.9509516656398774e-06,0.09999999999999998
[0.05 0.45 0.   0.   0.5 ],1.437300257384777e-06,0.09999999999999998
[0.05 0.4  0.   0.   0.55],1.1799244210124015e-06,0.09999999999999998
[0.05 0.35 0.   0.   0.6 ],7.894258014857769e-07,0.09999999999999998
[0.05 0.3  0.   0.   0.65],4.476840607821941e-07,0.09999999999999998
[0.05 0.25 0.   0.   0.7 ],3.1354776583611966e-07,0.09999999999999998
[0.05 0.2  0.   0.   0.75],2.2297019604593517e-07,0.09999999999999998
[0.05 0.15 0.   0.   0.8 ],9.614292066544294e-08,0.09999999999999998
[0.05 0.1  0.   0.   0.85],4.996128263883293e-08,0.09999999999999998
[0.05 0.05 0.   0.   0.9 ],1.0813133121700958e-08,0.09999999999999998
[0.05 0.   0.   0.   0.95],3.500715820337064e-10,0.2
[0. 1. 0. 0. 0.],1.0477575634903514e-18,-0.15
[0.   0.95 0.   0.   0.05],1.7649759538471697e-07,0.07499999999999998
[0.  0.9 0.  0.  0.1],5.059427581727505e-07,0.09999999999999998
[0.   0.85 0.   0.   0.15],9.931944310665132e-07,0.09999999999999998
[0.  0.8 0.  0.  0.2],1.5167166478931905e-06,0.09999999999999998
[0.   0.75 0.   0.   0.25],1.953563839197159e-06,0.09999999999999998
[0.  0.7 0.  0.  0.3],2.325936034321785e-06,0.09999999999999998
[0.   0.65 0.   0.   0.35],2.5964368134737013e-06,0.09999999999999998
[0.  0.6 0.  0.  0.4],2.533186413347721e-06,0.09999999999999998
[0.   0.55 0.   0.   0.45],2.3067235946655275e-06,0.09999999999999998
[0.  0.5 0.  0.  0.5],1.9471745938062668e-06,0.09999999999999998
[0.   0.45 0.   0.   0.55],1.592261902987957e-06,0.09999999999999998
[0.  0.4 0.  0.  0.6],1.011684536933899e-06,0.09999999999999998
[0.   0.35 0.   0.   0.65],8.987246081233025e-07,0.09999999999999998
[0.  0.3 0.  0.  0.7],5.336285568773746e-07,0.09999999999999998
[0.   0.25 0.   0.   0.75],3.543893340975046e-07,0.09999999999999998
[0.  0.2 0.  0.  0.8],2.531946636736393e-07,0.09999999999999998
[0.   0.15 0.   0.   0.85],1.3550722505897284e-07,0.09999999999999998
[0.  0.1 0.  0.  0.9],5.092275096103549e-08,0.09999999999999998
[0.   0.05 0.   0.   0.95],1.1106232705060393e-08,0.09999999999999998
[0. 0. 0. 0. 1.],6.73056365485536e-10,0.2
