Ag,Au,Cu,Pd,Pt,Active,Inactive,Blocked
1.0,0.0,0.0,0.0,0.0,0,10000,0
0.9,0.1,0.0,0.0,0.0,0,10000,0
0.9,0.0,0.1,0.0,0.0,0,10000,0
0.9,0.0,0.0,0.1,0.0,0,10000,0
0.9,0.0,0.0,0.0,0.1,263,9737,0
0.8,0.2,0.0,0.0,0.0,0,10000,0
0.8,0.1,0.1,0.0,0.0,0,10000,0
0.8,0.1,0.0,0.1,0.0,0,10000,0
0.8,0.1,0.0,0.0,0.1,427,9573,0
0.8,0.0,0.2,0.0,0.0,0,10000,0
0.8,0.0,0.1,0.1,0.0,0,10000,0
0.8,0.0,0.1,0.0,0.1,253,9747,0
0.8,0.0,0.0,0.2,0.0,0,10000,0
0.8,0.0,0.0,0.1,0.1,315,9685,0
0.8,0.0,0.0,0.0,0.2,960,9040,0
0.7000000000000001,0.30000000000000004,0.0,0.0,0.0,0,10000,0
0.7000000000000001,0.2,0.1,0.0,0.0,0,10000,0
0.7000000000000001,0.2,0.0,0.1,0.0,0,10000,0
0.7000000000000001,0.2,0.0,0.0,0.1,420,9580,0
0.7000000000000001,0.1,0.2,0.0,0.0,0,10000,0
0.7000000000000001,0.1,0.1,0.1,0.0,0,10000,0
0.7000000000000001,0.1,0.1,0.0,0.1,373,9627,0
0.7000000000000001,0.1,0.0,0.2,0.0,0,10000,0
0.7000000000000001,0.1,0.0,0.1,0.1,466,9534,0
0.7000000000000001,0.1,0.0,0.0,0.2,1088,8912,0
0.7000000000000001,0.0,0.30000000000000004,0.0,0.0,0,10000,0
0.7000000000000001,0.0,0.2,0.1,0.0,0,10000,0
0.7000000000000001,0.0,0.2,0.0,0.1,257,9743,0
0.7000000000000001,0.0,0.1,0.2,0.0,0,10000,0
0.7000000000000001,0.0,0.1,0.1,0.1,314,9686,0
0.7000000000000001,0.0,0.1,0.0,0.2,923,9077,0
0.7000000000000001,0.0,0.0,0.30000000000000004,0.0,0,10000,0
0.7000000000000001,0.0,0.0,0.2,0.1,410,9590,0
0.7000000000000001,0.0,0.0,0.1,0.2,987,9013,0
0.7000000000000001,0.0,0.0,0.0,0.30000000000000004,1905,8095,0
0.6000000000000001,0.4,0.0,0.0,0.0,0,10000,0
0.6000000000000001,0.30000000000000004,0.1,0.0,0.0,0,10000,0
0.6000000000000001,0.30000000000000004,0.0,0.1,0.0,0,10000,0
0.6000000000000001,0.30000000000000004,0.0,0.0,0.1,450,9550,0
0.6000000000000001,0.2,0.2,0.0,0.0,0,10000,0
0.6000000000000001,0.2,0.1,0.1,0.0,0,10000,0
0.6000000000000001,0.2,0.1,0.0,0.1,424,9576,0
0.6000000000000001,0.2,0.0,0.2,0.0,0,10000,0
0.6000000000000001,0.2,0.0,0.1,0.1,541,9459,0
0.6000000000000001,0.2,0.0,0.0,0.2,1176,8824,0
0.6000000000000001,0.1,0.30000000000000004,0.0,0.0,0,10000,0
0.6000000000000001,0.1,0.2,0.1,0.0,0,10000,0
0.6000000000000001,0.1,0.2,0.0,0.1,372,9628,0
0.6000000000000001,0.1,0.1,0.2,0.0,0,10000,0
0.6000000000000001,0.1,0.1,0.1,0.1,439,9561,0
0.6000000000000001,0.1,0.1,0.0,0.2,1056,8944,0
0.6000000000000001,0.1,0.0,0.30000000000000004,0.0,0,10000,0
0.6000000000000001,0.1,0.0,0.2,0.1,530,9470,0
0.6000000000000001,0.1,0.0,0.1,0.2,1226,8774,0
0.6000000000000001,0.1,0.0,0.0,0.30000000000000004,2071,7929,0
0.6000000000000001,0.0,0.4,0.0,0.0,0,10000,0
0.6000000000000001,0.0,0.30000000000000004,0.1,0.0,0,10000,0
0.6000000000000001,0.0,0.30000000000000004,0.0,0.1,301,9699,0
0.6000000000000001,0.0,0.2,0.2,0.0,0,10000,0
0.6000000000000001,0.0,0.2,0.1,0.1,335,9665,0
0.6000000000000001,0.0,0.2,0.0,0.2,949,9051,0
0.6000000000000001,0.0,0.1,0.30000000000000004,0.0,0,10000,0
0.6000000000000001,0.0,0.1,0.2,0.1,416,9584,0
0.6000000000000001,0.0,0.1,0.1,0.2,1041,8959,0
0.6000000000000001,0.0,0.1,0.0,0.30000000000000004,1858,8142,0
0.6000000000000001,0.0,0.0,0.4,0.0,0,10000,0
0.6000000000000001,0.0,0.0,0.30000000000000004,0.1,526,9474,0
0.6000000000000001,0.0,0.0,0.2,0.2,1155,8845,0
0.6000000000000001,0.0,0.0,0.1,0.30000000000000004,2023,7977,0
0.6000000000000001,0.0,0.0,0.0,0.4,3189,6811,0
0.5,0.5,0.0,0.0,0.0,0,10000,0
0.5,0.4,0.1,0.0,0.0,0,10000,0
0.5,0.4,0.0,0.1,0.0,0,10000,0
0.5,0.4,0.0,0.0,0.1,389,9611,0
0.5,0.30000000000000004,0.2,0.0,0.0,0,10000,0
0.5,0.30000000000000004,0.1,0.1,0.0,0,10000,0
0.5,0.30000000000000004,0.1,0.0,0.1,436,9564,0
0.5,0.30000000000000004,0.0,0.2,0.0,0,10000,0
0.5,0.30000000000000004,0.0,0.1,0.1,591,9409,0
0.5,0.30000000000000004,0.0,0.0,0.2,1156,8844,0
0.5,0.2,0.30000000000000004,0.0,0.0,0,10000,0
0.5,0.2,0.2,0.1,0.0,0,10000,0
0.5,0.2,0.2,0.0,0.1,369,9631,0
0.5,0.2,0.1,0.2,0.0,0,10000,0
0.5,0.2,0.1,0.1,0.1,510,9490,0
0.5,0.2,0.1,0.0,0.2,1127,8873,0
0.5,0.2,0.0,0.30000000000000004,0.0,0,10000,0
0.5,0.2,0.0,0.2,0.1,652,9348,0
0.5,0.2,0.0,0.1,0.2,1376,8624,0
0.5,0.2,0.0,0.0,0.30000000000000004,2103,7897,0
0.5,0.1,0.4,0.0,0.0,0,10000,0
0.5,0.1,0.30000000000000004,0.1,0.0,0,10000,0
0.5,0.1,0.30000000000000004,0.0,0.1,363,9637,0
0.5,0.1,0.2,0.2,0.0,0,10000,0
0.5,0.1,0.2,0.1,0.1,408,9592,0
0.5,0.1,0.2,0.0,0.2,1002,8998,0
0.5,0.1,0.1,0.30000000000000004,0.0,0,10000,0
0.5,0.1,0.1,0.2,0.1,526,9474,0
0.5,0.1,0.1,0.1,0.2,1177,8823,0
0.5,0.1,0.1,0.0,0.30000000000000004,2017,7983,0
0.5,0.1,0.0,0.4,0.0,0,10000,0
0.5,0.1,0.0,0.30000000000000004,0.1,680,9320,0
0.5,0.1,0.0,0.2,0.2,1391,8609,0
0.5,0.1,0.0,0.1,0.30000000000000004,2184,7816,0
0.5,0.1,0.0,0.0,0.4,3193,6807,0
0.5,0.0,0.5,0.0,0.0,0,10000,0
0.5,0.0,0.4,0.1,0.0,0,10000,0
0.5,0.0,0.4,0.0,0.1,242,9758,0
0.5,0.0,0.30000000000000004,0.2,0.0,0,10000,0
0.5,0.0,0.30000000000000004,0.1,0.1,322,9678,0
0.5,0.0,0.30000000000000004,0.0,0.2,971,9029,0
0.5,0.0,0.2,0.30000000000000004,0.0,0,10000,0
0.5,0.0,0.2,0.2,0.1,427,9573,0
0.5,0.0,0.2,0.1,0.2,961,9039,0
0.5,0.0,0.2,0.0,0.30000000000000004,1918,8082,0
0.5,0.0,0.1,0.4,0.0,0,10000,0
0.5,0.0,0.1,0.30000000000000004,0.1,533,9467,0
0.5,0.0,0.1,0.2,0.2,1189,8811,0
0.5,0.0,0.1,0.1,0.30000000000000004,2028,7972,0
0.5,0.0,0.1,0.0,0.4,2984,7016,0
0.5,0.0,0.0,0.5,0.0,0,10000,0
0.5,0.0,0.0,0.4,0.1,745,9255,0
0.5,0.0,0.0,0.30000000000000004,0.2,1463,8537,0
0.5,0.0,0.0,0.2,0.30000000000000004,2155,7845,0
0.5,0.0,0.0,0.1,0.4,3174,6826,0
0.5,0.0,0.0,0.0,0.5,4299,5701,0
0.4,0.6000000000000001,0.0,0.0,0.0,0,10000,0
0.4,0.5,0.1,0.0,0.0,0,10000,0
0.4,0.5,0.0,0.1,0.0,0,10000,0
0.4,0.5,0.0,0.0,0.1,283,9717,0
0.4,0.4,0.2,0.0,0.0,0,10000,0
0.4,0.4,0.1,0.1,0.0,0,10000,0
0.4,0.4,0.1,0.0,0.1,352,9648,0
0.4,0.4,0.0,0.2,0.0,0,10000,0
0.4,0.4,0.0,0.1,0.1,532,9468,0
0.4,0.4,0.0,0.0,0.2,939,9061,0
0.4,0.30000000000000004,0.30000000000000004,0.0,0.0,0,10000,0
