Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,adsorb,-0.08189249783754349,0.08189249783754349,-1.0,0,75,ads_hol,0.014441967010498047
H,adsorb,0.3142305314540863,-0.3142305314540863,-1.0,0,76,ads_hol,0.014477968215942383
H,adsorb,0.2528233826160431,-0.2528233826160431,-1.0,0,77,ads_hol,0.014513969421386719
H,adsorb,-0.1305723339319229,0.1305723339319229,-1.0,0,78,ads_hol,0.014550924301147461
H,adsorb,0.07459716498851776,-0.07459716498851776,-1.0,0,79,ads_hol,0.014586925506591797
H,adsorb,0.11653575301170349,-0.11653575301170349,-1.0,0,80,ads_hol,0.014622926712036133
H,adsorb,-0.008532974869012833,0.008532974869012833,-1.0,0,81,ads_hol,0.01469111442565918
H,adsorb,0.09914476424455643,-0.09914476424455643,-1.0,0,82,ads_hol,0.01472783088684082
H,adsorb,0.08081971853971481,-0.08081971853971481,-1.0,0,83,ads_hol,0.01476287841796875
H,adsorb,0.38407689332962036,-0.38407689332962036,-1.0,0,84,ads_hol,0.014799118041992188
H,adsorb,0.5397353768348694,-0.5397353768348694,-1.0,0,85,ads_hol,0.014834880828857422
H,adsorb,0.34408193826675415,-0.34408193826675415,-1.0,0,86,ads_hol,0.01487112045288086
H,adsorb,-0.05218128859996796,0.05218128859996796,-1.0,0,87,ads_hol,0.0149078369140625
H,adsorb,0.013023980893194675,-0.013023980893194675,-1.0,0,88,ads_hol,0.014944076538085938
H,adsorb,0.24873173236846924,-0.24873173236846924,-1.0,0,89,ads_hol,0.014980077743530273
H,adsorb,0.3790068030357361,-0.3790068030357361,-1.0,0,90,ads_hol,0.015017032623291016
H,adsorb,-0.008121265098452568,0.008121265098452568,-1.0,0,91,ads_hol,0.015083074569702148
H,adsorb,-0.01194971613585949,0.01194971613585949,-1.0,0,92,ads_hol,0.015121936798095703
H,adsorb,0.18657411634922028,-0.18657411634922028,-1.0,0,93,ads_hol,0.01516103744506836
H,adsorb,0.3188364505767822,-0.3188364505767822,-1.0,0,94,ads_hol,0.015198945999145508
H,adsorb,0.5325928926467896,-0.5325928926467896,-1.0,0,95,ads_hol,0.015237808227539062
H,adsorb,0.02068612538278103,-0.02068612538278103,-1.0,0,96,ads_hol,0.015275955200195312
H,adsorb,-0.038238201290369034,0.038238201290369034,-1.0,0,97,ads_hol,0.015314817428588867
H,adsorb,0.011227822862565517,-0.011227822862565517,-1.0,0,98,ads_hol,0.015352964401245117
H,adsorb,0.36350148916244507,-0.36350148916244507,-1.0,0,99,ads_hol,0.01538991928100586
H,adsorb,0.5043882131576538,-0.5043882131576538,-1.0,1,0,ads_hol,0.015428781509399414
H,adsorb,0.2702632546424866,-0.2702632546424866,-1.0,1,1,ads_hol,0.015465974807739258
H,adsorb,-0.012685123831033707,0.012685123831033707,-1.0,1,2,ads_hol,0.015534162521362305
H,adsorb,-0.12829113006591797,0.12829113006591797,-1.0,1,3,ads_hol,0.015583992004394531
H,adsorb,0.00012949365191161633,-0.00012949365191161633,-1.0,1,4,ads_hol,0.01562809944152832
