Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,adsorb,0.4240072965621948,-0.4240072965621948,-1.0,0,0,ads_hol,0.009246110916137695
H,adsorb,0.5580295324325562,-0.5580295324325562,-1.0,0,1,ads_hol,0.009747028350830078
H,adsorb,0.01802072301506996,-0.01802072301506996,-1.0,0,2,ads_hol,0.010003089904785156
H,adsorb,0.0651693046092987,-0.0651693046092987,-1.0,0,3,ads_hol,0.010457277297973633
H,adsorb,-0.08688270300626755,0.08688270300626755,-1.0,0,4,ads_hol,0.010656118392944336
H,adsorb,-0.05835887789726257,0.05835887789726257,-1.0,0,5,ads_hol,0.010927915573120117
H,adsorb,0.2628597617149353,-0.2628597617149353,-1.0,0,6,ads_hol,0.011399984359741211
H,adsorb,0.08560501784086227,-0.08560501784086227,-1.0,0,7,ads_hol,0.011606216430664062
H,adsorb,-0.011686350218951702,0.011686350218951702,-1.0,0,8,ads_hol,0.011810064315795898
H,adsorb,-0.01890273205935955,0.01890273205935955,-1.0,0,9,ads_hol,0.012017011642456055
H,adsorb,0.17425259947776794,-0.17425259947776794,-1.0,0,10,ads_hol,0.01206207275390625
H,adsorb,0.2897178530693054,-0.2897178530693054,-1.0,0,11,ads_hol,0.012104034423828125
H,adsorb,0.23166295886039734,-0.23166295886039734,-1.0,0,12,ads_hol,0.01214289665222168
H,adsorb,0.11287353932857513,-0.11287353932857513,-1.0,0,13,ads_hol,0.012183189392089844
H,adsorb,-0.18257364630699158,0.18257364630699158,-1.0,0,14,ads_hol,0.012219905853271484
H,adsorb,0.028750376775860786,-0.028750376775860786,-1.0,0,15,ads_hol,0.012259960174560547
H,adsorb,0.020887302234768867,-0.020887302234768867,-1.0,0,16,ads_hol,0.01229715347290039
H,adsorb,0.09104391187429428,-0.09104391187429428,-1.0,0,17,ads_hol,0.012333154678344727
H,adsorb,0.08185968548059464,-0.08185968548059464,-1.0,0,18,ads_hol,0.012368917465209961
H,adsorb,-0.05674300342798233,0.05674300342798233,-1.0,0,19,ads_hol,0.01240396499633789
H,adsorb,0.08704409748315811,-0.08704409748315811,-1.0,0,20,ads_hol,0.012441158294677734
H,adsorb,-0.0625845193862915,0.0625845193862915,-1.0,0,21,ads_hol,0.012475967407226562
H,adsorb,0.007145504467189312,-0.007145504467189312,-1.0,0,22,ads_hol,0.012513160705566406
H,adsorb,0.48099690675735474,-0.48099690675735474,-1.0,0,23,ads_hol,0.012548208236694336
H,adsorb,-0.12410710752010345,0.12410710752010345,-1.0,0,24,ads_hol,0.01258397102355957
H,adsorb,-0.11762529611587524,0.11762529611587524,-1.0,0,25,ads_hol,0.0126190185546875
H,adsorb,0.1559089720249176,-0.1559089720249176,-1.0,0,26,ads_hol,0.012655973434448242
H,adsorb,0.15192916989326477,-0.15192916989326477,-1.0,0,27,ads_hol,0.012694120407104492
H,adsorb,0.15208949148654938,-0.15208949148654938,-1.0,0,28,ads_hol,0.012729883193969727
H,adsorb,0.3627120554447174,-0.3627120554447174,-1.0,0,29,ads_hol,0.012764930725097656
H,adsorb,0.42458516359329224,-0.42458516359329224,-1.0,0,30,ads_hol,0.01279902458190918
H,adsorb,0.43111294507980347,-0.43111294507980347,-1.0,0,31,ads_hol,0.01283407211303711
H,adsorb,0.2219376564025879,-0.2219376564025879,-1.0,0,32,ads_hol,0.012867212295532227
H,adsorb,0.03225987032055855,-0.03225987032055855,-1.0,0,33,ads_hol,0.012902975082397461
H,adsorb,0.03695628046989441,-0.03695628046989441,-1.0,0,34,ads_hol,0.012936115264892578
H,adsorb,0.08040862530469894,-0.08040862530469894,-1.0,0,35,ads_hol,0.013010025024414062
H,adsorb,-0.133511021733284,0.133511021733284,-1.0,0,36,ads_hol,0.013059139251708984
H,adsorb,-0.0691385418176651,0.0691385418176651,-1.0,0,37,ads_hol,0.01310110092163086
H,adsorb,0.16888627409934998,-0.16888627409934998,-1.0,0,38,ads_hol,0.013139963150024414
H,adsorb,-0.12814386188983917,0.12814386188983917,-1.0,0,39,ads_hol,0.01317906379699707
H,adsorb,0.036000512540340424,-0.036000512540340424,-1.0,0,40,ads_hol,0.01321721076965332
H,adsorb,0.3118339478969574,-0.3118339478969574,-1.0,0,41,ads_hol,0.013253927230834961
H,adsorb,0.2248997539281845,-0.2248997539281845,-1.0,0,42,ads_hol,0.01328897476196289
H,adsorb,-0.23643635213375092,0.23643635213375092,-1.0,0,43,ads_hol,0.013325214385986328
H,adsorb,-0.13708794116973877,0.13708794116973877,-1.0,0,44,ads_hol,0.013360977172851562
H,adsorb,0.13099819421768188,-0.13099819421768188,-1.0,0,45,ads_hol,0.013396024703979492
H,adsorb,-0.14314576983451843,0.14314576983451843,-1.0,0,46,ads_hol,0.013525009155273438
H,adsorb,0.31491199135780334,-0.31491199135780334,-1.0,0,47,ads_hol,0.013566017150878906
H,adsorb,0.1877537965774536,-0.1877537965774536,-1.0,0,48,ads_hol,0.013607978820800781
H,adsorb,0.10353013873100281,-0.10353013873100281,-1.0,0,49,ads_hol,0.013654232025146484
H,adsorb,0.34362977743148804,-0.34362977743148804,-1.0,0,50,ads_hol,0.013693094253540039
H,adsorb,0.4001244306564331,-0.4001244306564331,-1.0,0,51,ads_hol,0.013730049133300781
H,adsorb,0.16210991144180298,-0.16210991144180298,-1.0,0,52,ads_hol,0.01376795768737793
H,adsorb,0.03153679147362709,-0.03153679147362709,-1.0,0,53,ads_hol,0.013807058334350586
H,adsorb,0.011793685145676136,-0.011793685145676136,-1.0,0,54,ads_hol,0.013845205307006836
