Adsorbate,Action,Gibbs E,Border_voltage,Voltage,Index x,Index y,site_type,Timestamp
H,desorption,0.12275461852550507,-0.12275461852550507,-0.11949860724233982,10,76,ads_hol,1.2782659530639648
H,desorption,0.12403939664363861,-0.12403939664363861,-0.11949860724233982,10,90,ads_hol,1.2783279418945312
H,desorption,0.12385270744562149,-0.12385270744562149,-0.11949860724233982,14,81,ads_hol,1.279250144958496
H,desorption,0.12075520306825638,-0.12075520306825638,-0.11949860724233982,15,89,ads_hol,1.2795319557189941
H,desorption,0.12405039370059967,-0.12405039370059967,-0.11949860724233982,16,4,ads_hol,1.2795979976654053
H,desorption,0.12407577037811279,-0.12407577037811279,-0.11949860724233982,16,53,ads_hol,1.2797391414642334
H,desorption,0.11958077549934387,-0.11958077549934387,-0.11949860724233982,17,10,ads_hol,1.279897928237915
H,desorption,0.12019972503185272,-0.12019972503185272,-0.11949860724233982,17,23,ads_hol,1.2799561023712158
H,desorption,0.12023618817329407,-0.12023618817329407,-0.11949860724233982,18,27,ads_hol,1.2802221775054932
H,desorption,0.12259657680988312,-0.12259657680988312,-0.11949860724233982,18,98,ads_hol,1.28041410446167
H,desorption,0.1197815015912056,-0.1197815015912056,-0.11949860724233982,19,98,ads_hol,1.2806711196899414
H,desorption,0.12203825265169144,-0.12203825265169144,-0.11949860724233982,20,20,ads_hol,1.2807490825653076
H,desorption,0.1217651441693306,-0.1217651441693306,-0.11949860724233982,20,82,ads_hol,1.2809231281280518
H,desorption,0.11994276195764542,-0.11994276195764542,-0.11949860724233982,22,41,ads_hol,1.281318187713623
H,desorption,0.12279370427131653,-0.12279370427131653,-0.11949860724233982,22,98,ads_hol,1.2814819812774658
H,desorption,0.12149515748023987,-0.12149515748023987,-0.11949860724233982,23,16,ads_hol,1.2815542221069336
H,desorption,0.12419556081295013,-0.12419556081295013,-0.11949860724233982,27,17,ads_hol,1.2825078964233398
H,desorption,0.12295650690793991,-0.12295650690793991,-0.11949860724233982,29,74,ads_hol,1.2831380367279053
H,desorption,0.1206122413277626,-0.1206122413277626,-0.11949860724233982,30,45,ads_hol,1.2833309173583984
H,desorption,0.12424790859222412,-0.12424790859222412,-0.11949860724233982,32,32,ads_hol,1.2837879657745361
H,desorption,0.12011151760816574,-0.12011151760816574,-0.11949860724233982,32,52,ads_hol,1.2838671207427979
H,desorption,0.12430354952812195,-0.12430354952812195,-0.11949860724233982,34,38,ads_hol,1.28432297706604
H,desorption,0.12387321889400482,-0.12387321889400482,-0.11949860724233982,36,26,ads_hol,1.2847840785980225
H,desorption,0.1213163509964943,-0.1213163509964943,-0.11949860724233982,38,2,ads_hol,1.2852320671081543
H,desorption,0.11972420662641525,-0.11972420662641525,-0.11949860724233982,39,32,ads_hol,1.2855720520019531
H,desorption,0.12399134039878845,-0.12399134039878845,-0.11949860724233982,41,29,ads_hol,1.2860519886016846
H,desorption,0.12287653237581253,-0.12287653237581253,-0.11949860724233982,41,68,ads_hol,1.2861731052398682
H,desorption,0.12246620655059814,-0.12246620655059814,-0.11949860724233982,42,90,ads_hol,1.2864830493927002
H,desorption,0.12220307439565659,-0.12220307439565659,-0.11949860724233982,44,40,ads_hol,1.2868618965148926
