Ag,Au,Cu,Pd,Pt,Active,Inactive,Blocked
1.0,0.0,0.0,0.0,0.0,0,10000,0
0.9500000000000001,0.05,0.0,0.0,0.0,0,10000,0
0.9500000000000001,0.0,0.05,0.0,0.0,0,10000,0
0.9500000000000001,0.0,0.0,0.05,0.0,0,10000,0
0.9500000000000001,0.0,0.0,0.0,0.05,508,9492,0
0.9,0.1,0.0,0.0,0.0,0,10000,0
0.9,0.05,0.05,0.0,0.0,0,10000,0
0.9,0.05,0.0,0.05,0.0,0,10000,0
0.9,0.05,0.0,0.0,0.05,460,9540,0
0.9,0.0,0.1,0.0,0.0,0,10000,0
0.9,0.0,0.05,0.05,0.0,0,10000,0
0.9,0.0,0.05,0.0,0.05,522,9478,0
0.9,0.0,0.0,0.1,0.0,0,10000,0
0.9,0.0,0.0,0.05,0.05,465,9534,1
0.9,0.0,0.0,0.0,0.1,960,9040,0
0.8500000000000001,0.15000000000000002,0.0,0.0,0.0,0,10000,0
0.8500000000000001,0.1,0.05,0.0,0.0,0,10000,0
0.8500000000000001,0.1,0.0,0.05,0.0,0,10000,0
0.8500000000000001,0.1,0.0,0.0,0.05,480,9520,0
0.8500000000000001,0.05,0.1,0.0,0.0,0,10000,0
0.8500000000000001,0.05,0.05,0.05,0.0,0,10000,0
0.8500000000000001,0.05,0.05,0.0,0.05,514,9486,0
0.8500000000000001,0.05,0.0,0.1,0.0,0,10000,0
0.8500000000000001,0.05,0.0,0.05,0.05,492,9508,0
0.8500000000000001,0.05,0.0,0.0,0.1,1016,8984,0
0.8500000000000001,0.0,0.15000000000000002,0.0,0.0,0,10000,0
0.8500000000000001,0.0,0.1,0.05,0.0,0,10000,0
0.8500000000000001,0.0,0.1,0.0,0.05,514,9486,0
0.8500000000000001,0.0,0.05,0.1,0.0,0,10000,0
0.8500000000000001,0.0,0.05,0.05,0.05,500,9500,0
0.8500000000000001,0.0,0.05,0.0,0.1,1054,8946,0
0.8500000000000001,0.0,0.0,0.15000000000000002,0.0,0,10000,0
0.8500000000000001,0.0,0.0,0.1,0.05,468,9531,1
0.8500000000000001,0.0,0.0,0.05,0.1,996,8996,8
0.8500000000000001,0.0,0.0,0.0,0.15000000000000002,1435,8565,0
0.8,0.2,0.0,0.0,0.0,0,10000,0
0.8,0.15000000000000002,0.05,0.0,0.0,0,10000,0
0.8,0.15000000000000002,0.0,0.05,0.0,0,10000,0
0.8,0.15000000000000002,0.0,0.0,0.05,535,9465,0
0.8,0.1,0.1,0.0,0.0,0,10000,0
0.8,0.1,0.05,0.05,0.0,0,10000,0
0.8,0.1,0.05,0.0,0.05,509,9491,0
0.8,0.1,0.0,0.1,0.0,0,10000,0
0.8,0.1,0.0,0.05,0.05,505,9494,1
0.8,0.1,0.0,0.0,0.1,954,9046,0
0.8,0.05,0.15000000000000002,0.0,0.0,0,10000,0
0.8,0.05,0.1,0.05,0.0,0,10000,0
0.8,0.05,0.1,0.0,0.05,483,9517,0
0.8,0.05,0.05,0.1,0.0,0,10000,0
0.8,0.05,0.05,0.05,0.05,497,9503,0
0.8,0.05,0.05,0.0,0.1,973,9027,0
0.8,0.05,0.0,0.15000000000000002,0.0,0,10000,0
0.8,0.05,0.0,0.1,0.05,518,9478,4
0.8,0.05,0.0,0.05,0.1,996,8997,7
0.8,0.05,0.0,0.0,0.15000000000000002,1477,8523,0
0.8,0.0,0.2,0.0,0.0,0,10000,0
0.8,0.0,0.15000000000000002,0.05,0.0,0,10000,0
0.8,0.0,0.15000000000000002,0.0,0.05,510,9490,0
0.8,0.0,0.1,0.1,0.0,0,10000,0
0.8,0.0,0.1,0.05,0.05,507,9493,0
0.8,0.0,0.1,0.0,0.1,984,9016,0
0.8,0.0,0.05,0.15000000000000002,0.0,0,10000,0
0.8,0.0,0.05,0.1,0.05,504,9492,4
0.8,0.0,0.05,0.05,0.1,940,9058,2
0.8,0.0,0.05,0.0,0.15000000000000002,1486,8514,0
0.8,0.0,0.0,0.2,0.0,0,10000,0
0.8,0.0,0.0,0.15000000000000002,0.05,489,9508,3
0.8,0.0,0.0,0.1,0.1,999,8993,8
0.8,0.0,0.0,0.05,0.15000000000000002,1466,8523,11
0.8,0.0,0.0,0.0,0.2,1986,8014,0
0.75,0.25,0.0,0.0,0.0,0,10000,0
0.75,0.2,0.05,0.0,0.0,0,10000,0
0.75,0.2,0.0,0.05,0.0,0,10000,0
0.75,0.2,0.0,0.0,0.05,473,9527,0
0.75,0.15000000000000002,0.1,0.0,0.0,0,10000,0
0.75,0.15000000000000002,0.05,0.05,0.0,0,10000,0
0.75,0.15000000000000002,0.05,0.0,0.05,494,9506,0
0.75,0.15000000000000002,0.0,0.1,0.0,0,10000,0
0.75,0.15000000000000002,0.0,0.05,0.05,510,9490,0
0.75,0.15000000000000002,0.0,0.0,0.1,951,9049,0
0.75,0.1,0.15000000000000002,0.0,0.0,0,10000,0
0.75,0.1,0.1,0.05,0.0,0,10000,0
0.75,0.1,0.1,0.0,0.05,486,9514,0
0.75,0.1,0.05,0.1,0.0,0,10000,0
0.75,0.1,0.05,0.05,0.05,491,9508,1
0.75,0.1,0.05,0.0,0.1,965,9035,0
0.75,0.1,0.0,0.15000000000000002,0.0,0,10000,0
0.75,0.1,0.0,0.1,0.05,468,9529,3
0.75,0.1,0.0,0.05,0.1,958,9035,7
0.75,0.1,0.0,0.0,0.15000000000000002,1479,8521,0
0.75,0.05,0.2,0.0,0.0,0,10000,0
0.75,0.05,0.15000000000000002,0.05,0.0,0,10000,0
0.75,0.05,0.15000000000000002,0.0,0.05,512,9488,0
0.75,0.05,0.1,0.1,0.0,0,10000,0
0.75,0.05,0.1,0.05,0.05,480,9520,0
0.75,0.05,0.1,0.0,0.1,1002,8998,0
0.75,0.05,0.05,0.15000000000000002,0.0,0,10000,0
0.75,0.05,0.05,0.1,0.05,484,9515,1
0.75,0.05,0.05,0.05,0.1,966,9031,3
0.75,0.05,0.05,0.0,0.15000000000000002,1515,8485,0
0.75,0.05,0.0,0.2,0.0,0,10000,0
0.75,0.05,0.0,0.15000000000000002,0.05,509,9485,6
0.75,0.05,0.0,0.1,0.1,1003,8984,13
0.75,0.05,0.0,0.05,0.15000000000000002,1492,8490,18
0.75,0.05,0.0,0.0,0.2,2013,7987,0
0.75,0.0,0.25,0.0,0.0,0,10000,0
0.75,0.0,0.2,0.05,0.0,0,10000,0
0.75,0.0,0.2,0.0,0.05,477,9523,0
0.75,0.0,0.15000000000000002,0.1,0.0,0,10000,0
0.75,0.0,0.15000000000000002,0.05,0.05,503,9497,0
0.75,0.0,0.15000000000000002,0.0,0.1,946,9054,0
0.75,0.0,0.1,0.15000000000000002,0.0,0,10000,0
0.75,0.0,0.1,0.1,0.05,517,9480,3
0.75,0.0,0.1,0.05,0.1,936,9060,4
