Ag,Au,Cu,Pd,Pt,Active,Inactive,Blocked
0.0,1.0,0.0,0.0,0.0,0,40000,0
0.0,0.99,0.01,0.0,0.0,0,40000,0
0.0,0.99,0.0,0.0,0.01,11,39989,0
0.0,0.98,0.02,0.0,0.0,0,40000,0
0.0,0.98,0.01,0.0,0.01,11,39989,0
0.0,0.98,0.0,0.0,0.02,54,39946,0
0.0,0.97,0.03,0.0,0.0,0,40000,0
0.0,0.97,0.02,0.0,0.01,20,39980,0
0.0,0.97,0.01,0.0,0.02,40,39960,0
0.0,0.97,0.0,0.0,0.03,97,39903,0
0.0,0.96,0.04,0.0,0.0,0,40000,0
0.0,0.96,0.03,0.0,0.01,18,39982,0
0.0,0.96,0.02,0.0,0.02,56,39944,0
0.0,0.96,0.01,0.0,0.03,126,39874,0
0.0,0.96,0.0,0.0,0.04,212,39788,0
0.0,0.9500000000000001,0.05,0.0,0.0,0,40000,0
0.0,0.9500000000000001,0.04,0.0,0.01,17,39983,0
0.0,0.9500000000000001,0.03,0.0,0.02,69,39931,0
0.0,0.9500000000000001,0.02,0.0,0.03,118,39882,0
0.0,0.9500000000000001,0.01,0.0,0.04,203,39797,0
0.0,0.9500000000000001,0.0,0.0,0.05,308,39692,0
0.0,0.9400000000000001,0.06,0.0,0.0,0,40000,0
0.0,0.9400000000000001,0.05,0.0,0.01,22,39978,0
0.0,0.9400000000000001,0.04,0.0,0.02,90,39910,0
0.0,0.9400000000000001,0.03,0.0,0.03,145,39855,0
0.0,0.9400000000000001,0.02,0.0,0.04,232,39768,0
0.0,0.9400000000000001,0.01,0.0,0.05,344,39656,0
0.0,0.9400000000000001,0.0,0.0,0.06,490,39510,0
0.0,0.93,0.07,0.0,0.0,0,40000,0
0.0,0.93,0.06,0.0,0.01,23,39977,0
0.0,0.93,0.05,0.0,0.02,89,39911,0
0.0,0.93,0.04,0.0,0.03,147,39853,0
0.0,0.93,0.03,0.0,0.04,273,39727,0
0.0,0.93,0.02,0.0,0.05,417,39583,0
0.0,0.93,0.01,0.0,0.06,506,39494,0
0.0,0.93,0.0,0.0,0.07,655,39345,0
0.0,0.92,0.08,0.0,0.0,0,40000,0
0.0,0.92,0.07,0.0,0.01,30,39970,0
0.0,0.92,0.06,0.0,0.02,98,39902,0
0.0,0.92,0.05,0.0,0.03,158,39842,0
0.0,0.92,0.04,0.0,0.04,303,39697,0
0.0,0.92,0.03,0.0,0.05,379,39621,0
0.0,0.92,0.02,0.0,0.06,531,39469,0
0.0,0.92,0.01,0.0,0.07,719,39279,2
0.0,0.92,0.0,0.0,0.08,897,39103,0
0.0,0.91,0.09,0.0,0.0,0,40000,0
0.0,0.91,0.08,0.0,0.01,35,39965,0
0.0,0.91,0.07,0.0,0.02,99,39901,0
0.0,0.91,0.06,0.0,0.03,221,39779,0
0.0,0.91,0.05,0.0,0.04,292,39708,0
0.0,0.91,0.04,0.0,0.05,421,39579,0
0.0,0.91,0.03,0.0,0.06,567,39433,0
0.0,0.91,0.02,0.0,0.07,746,39251,3
0.0,0.91,0.01,0.0,0.08,866,39132,2
0.0,0.91,0.0,0.0,0.09,1110,38890,0
0.0,0.9,0.1,0.0,0.0,0,40000,0
0.0,0.9,0.09,0.0,0.01,58,39942,0
0.0,0.9,0.08,0.0,0.02,107,39893,0
0.0,0.9,0.07,0.0,0.03,227,39773,0
0.0,0.9,0.06,0.0,0.04,347,39653,0
0.0,0.9,0.05,0.0,0.05,458,39542,0
0.0,0.9,0.04,0.0,0.06,617,39383,0
0.0,0.9,0.03,0.0,0.07,739,39259,2
0.0,0.9,0.02,0.0,0.08,945,39055,0
0.0,0.9,0.01,0.0,0.09,1131,38864,5
0.0,0.9,0.0,0.0,0.1,1370,38630,0
0.0,0.89,0.11,0.0,0.0,0,40000,0
0.0,0.89,0.1,0.0,0.01,38,39962,0
0.0,0.89,0.09,0.0,0.02,121,39879,0
0.0,0.89,0.08,0.0,0.03,206,39794,0
0.0,0.89,0.07,0.0,0.04,333,39667,0
0.0,0.89,0.06,0.0,0.05,487,39513,0
0.0,0.89,0.05,0.0,0.06,625,39373,2
0.0,0.89,0.04,0.0,0.07,826,39169,5
0.0,0.89,0.03,0.0,0.08,964,39032,4
0.0,0.89,0.02,0.0,0.09,1180,38820,0
0.0,0.89,0.01,0.0,0.1,1334,38659,7
0.0,0.89,0.0,0.0,0.11,1570,38421,9
0.0,0.88,0.12,0.0,0.0,0,40000,0
0.0,0.88,0.11,0.0,0.01,43,39957,0
0.0,0.88,0.1,0.0,0.02,132,39868,0
0.0,0.88,0.09,0.0,0.03,229,39771,0
0.0,0.88,0.08,0.0,0.04,371,39629,0
0.0,0.88,0.07,0.0,0.05,479,39521,0
0.0,0.88,0.06,0.0,0.06,642,39358,0
0.0,0.88,0.05,0.0,0.07,851,39147,2
0.0,0.88,0.04,0.0,0.08,983,39017,0
0.0,0.88,0.03,0.0,0.09,1252,38746,2
0.0,0.88,0.02,0.0,0.1,1448,38546,6
0.0,0.88,0.01,0.0,0.11,1643,38347,10
0.0,0.88,0.0,0.0,0.12,1883,38084,33
0.0,0.87,0.13,0.0,0.0,0,40000,0
0.0,0.87,0.12,0.0,0.01,55,39945,0
0.0,0.87,0.11,0.0,0.02,144,39856,0
0.0,0.87,0.1,0.0,0.03,228,39772,0
0.0,0.87,0.09,0.0,0.04,383,39617,0
0.0,0.87,0.08,0.0,0.05,530,39469,1
0.0,0.87,0.07,0.0,0.06,656,39344,0
0.0,0.87,0.06,0.0,0.07,871,39126,3
0.0,0.87,0.05,0.0,0.08,1074,38924,2
0.0,0.87,0.04,0.0,0.09,1324,38670,6
0.0,0.87,0.03,0.0,0.1,1618,38381,1
0.0,0.87,0.02,0.0,0.11,1735,38257,8
0.0,0.87,0.01,0.0,0.12,1952,38039,9
0.0,0.87,0.0,0.0,0.13,2278,37710,12
0.0,0.86,0.14,0.0,0.0,0,40000,0
0.0,0.86,0.13,0.0,0.01,55,39945,0
0.0,0.86,0.12,0.0,0.02,146,39852,2
0.0,0.86,0.11,0.0,0.03,252,39748,0
0.0,0.86,0.1,0.0,0.04,383,39617,0
0.0,0.86,0.09,0.0,0.05,538,39462,0
0.0,0.86,0.08,0.0,0.06,709,39291,0
0.0,0.86,0.07,0.0,0.07,872,39128,0
0.0,0.86,0.06,0.0,0.08,1154,38840,6
0.0,0.86,0.05,0.0,0.09,1313,38683,4
0.0,0.86,0.04,0.0,0.1,1578,38417,5
0.0,0.86,0.03,0.0,0.11,1820,38170,10
0.0,0.86,0.02,0.0,0.12,2010,37975,15
0.0,0.86,0.01,0.0,0.13,2311,37674,15
0.0,0.86,0.0,0.0,0.14,2658,37316,26
0.0,0.85,0.15,0.0,0.0,0,40000,0
0.0,0.85,0.14,0.0,0.01,55,39945,0
0.0,0.85,0.13,0.0,0.02,145,39855,0
0.0,0.85,0.12,0.0,0.03,245,39755,0
0.0,0.85,0.11,0.0,0.04,388,39612,0
0.0,0.85,0.1,0.0,0.05,612,39388,0
0.0,0.85,0.09,0.0,0.06,706,39292,2
0.0,0.85,0.08,0.0,0.07,900,39094,6
0.0,0.85,0.07,0.0,0.08,1099,38898,3
